dhi,dni,ghi,gti,wind_speed_100m,period_end
0,0,0,0,6.5,2020-05-05T04:00:00Z
0,0,0,0,6.3,2020-05-05T05:00:00Z
0,0,0,0,6.1,2020-05-05T06:00:00Z
0,0,0,0,5.8,2020-05-05T07:00:00Z
0,0,0,0,5.4,2020-05-05T08:00:00Z
0,0,0,0,5.1,2020-05-05T09:00:00Z
0,0,0,0,4.8,2020-05-05T10:00:00Z
30,114,43,28,4.6,2020-05-05T11:00:00Z
57,636,228,173,4.4,2020-05-05T12:00:00Z
83,767,428,406,3.9,2020-05-05T13:00:00Z
81,899,629,647,3.1,2020-05-05T14:00:00Z
185,735,725,766,2.6,2020-05-05T15:00:00Z
438,228,626,638,2.1,2020-05-05T16:00:00Z
407,18,423,412,1.5,2020-05-05T17:00:00Z
288,537,771,826,1.3,2020-05-05T18:00:00Z
173,818,873,950,0.9,2020-05-05T19:00:00Z
182,747,754,804,0.7,2020-05-05T20:00:00Z
95,868,647,671,0.5,2020-05-05T21:00:00Z
198,331,362,351,0.3,2020-05-05T22:00:00Z
109,417,225,186,1.4,2020-05-05T23:00:00Z
40,5,40,38,2.6,2020-05-06T00:00:00Z
0,0,0,0,3.1,2020-05-06T01:00:00Z
0,0,0,0,3.5,2020-05-06T02:00:00Z
0,0,0,0,4.8,2020-05-06T03:00:00Z
0,0,0,0,5.9,2020-05-06T04:00:00Z
0,0,0,0,5.8,2020-05-06T05:00:00Z
0,0,0,0,5.5,2020-05-06T06:00:00Z
0,0,0,0,5.3,2020-05-06T07:00:00Z
0,0,0,0,5.1,2020-05-06T08:00:00Z
0,0,0,0,5,2020-05-06T09:00:00Z
0,0,0,0,4.2,2020-05-06T10:00:00Z
15,0,15,15,3.9,2020-05-06T11:00:00Z
61,0,61,59,4.7,2020-05-06T12:00:00Z
121,0,121,117,5,2020-05-06T13:00:00Z
166,0,166,160,4.9,2020-05-06T14:00:00Z
168,0,168,162,4.6,2020-05-06T15:00:00Z
194,0,194,187,5,2020-05-06T16:00:00Z
176,0,176,170,6,2020-05-06T17:00:00Z
130,0,130,126,6.3,2020-05-06T18:00:00Z
199,0,199,192,6.5,2020-05-06T19:00:00Z
100,0,100,96,6.2,2020-05-06T20:00:00Z
87,0,87,84,5.2,2020-05-06T21:00:00Z
107,0,107,104,4.6,2020-05-06T22:00:00Z
72,0,72,69,4.2,2020-05-06T23:00:00Z
23,0,23,22,3.7,2020-05-07T00:00:00Z
0,0,0,0,3.6,2020-05-07T01:00:00Z
0,0,0,0,3.6,2020-05-07T02:00:00Z
0,0,0,0,3.8,2020-05-07T03:00:00Z
0,0,0,0,4.2,2020-05-07T04:00:00Z
0,0,0,0,4.4,2020-05-07T05:00:00Z
0,0,0,0,4.5,2020-05-07T06:00:00Z
0,0,0,0,4.8,2020-05-07T07:00:00Z
0,0,0,0,5.5,2020-05-07T08:00:00Z
0,0,0,0,5.8,2020-05-07T09:00:00Z
0,0,0,0,5.5,2020-05-07T10:00:00Z
23,259,55,22,4.9,2020-05-07T11:00:00Z
56,656,235,176,4.4,2020-05-07T12:00:00Z
73,811,439,412,3.6,2020-05-07T13:00:00Z
83,893,633,647,3.4,2020-05-07T14:00:00Z
89,940,794,846,4.3,2020-05-07T15:00:00Z
90,967,909,989,4.9,2020-05-07T16:00:00Z
95,970,967,1062,5.3,2020-05-07T17:00:00Z
160,848,928,1013,5.8,2020-05-07T18:00:00Z
351,324,631,653,6.7,2020-05-07T19:00:00Z
290,450,627,646,7.9,2020-05-07T20:00:00Z
171,376,428,437,8.7,2020-05-07T21:00:00Z
175,167,254,244,7.7,2020-05-07T22:00:00Z
102,18,106,100,7.2,2020-05-07T23:00:00Z
42,82,56,44,7.2,2020-05-08T00:00:00Z
0,0,0,0,6.5,2020-05-08T01:00:00Z
0,0,0,0,5.9,2020-05-08T02:00:00Z
0,0,0,0,5.5,2020-05-08T03:00:00Z
0,0,0,0,4.7,2020-05-08T04:00:00Z
0,0,0,0,3.7,2020-05-08T05:00:00Z
0,0,0,0,3,2020-05-08T06:00:00Z
0,0,0,0,3.1,2020-05-08T07:00:00Z
0,0,0,0,3.1,2020-05-08T08:00:00Z
0,0,0,0,2,2020-05-08T09:00:00Z
0,0,0,0,1.7,2020-05-08T10:00:00Z
16,0,16,15,1.8,2020-05-08T11:00:00Z
67,0,67,64,1.5,2020-05-08T12:00:00Z
102,0,102,98,2,2020-05-08T13:00:00Z
159,0,159,153,1.9,2020-05-08T14:00:00Z
187,0,187,180,1,2020-05-08T15:00:00Z
232,0,232,224,1.2,2020-05-08T16:00:00Z
124,0,124,120,1.8,2020-05-08T17:00:00Z
102,0,102,98,2.8,2020-05-08T18:00:00Z
199,0,199,192,3.6,2020-05-08T19:00:00Z
144,0,144,139,3.6,2020-05-08T20:00:00Z
119,0,119,115,2,2020-05-08T21:00:00Z
65,0,65,63,2.8,2020-05-08T22:00:00Z
49,0,49,47,6.5,2020-05-08T23:00:00Z
14,0,14,13,8.1,2020-05-09T00:00:00Z
0,0,0,0,7.8,2020-05-09T01:00:00Z
0,0,0,0,7.4,2020-05-09T02:00:00Z
0,0,0,0,7.3,2020-05-09T03:00:00Z
0,0,0,0,8.3,2020-05-09T04:00:00Z
0,0,0,0,8.9,2020-05-09T05:00:00Z
0,0,0,0,8.6,2020-05-09T06:00:00Z
0,0,0,0,8.5,2020-05-09T07:00:00Z
0,0,0,0,8.6,2020-05-09T08:00:00Z
0,0,0,0,8.4,2020-05-09T09:00:00Z
0,0,0,0,8.3,2020-05-09T10:00:00Z
23,310,62,23,8.2,2020-05-09T11:00:00Z
54,690,246,182,8.8,2020-05-09T12:00:00Z
73,827,451,421,9.6,2020-05-09T13:00:00Z
87,897,643,654,9.6,2020-05-09T14:00:00Z
331,399,626,640,9.3,2020-05-09T15:00:00Z
455,72,516,509,9.1,2020-05-09T16:00:00Z
391,113,494,494,9.4,2020-05-09T17:00:00Z
401,224,605,620,10.2,2020-05-09T18:00:00Z
371,185,533,541,10.9,2020-05-09T19:00:00Z
405,109,486,481,11.2,2020-05-09T20:00:00Z
328,172,443,439,11.9,2020-05-09T21:00:00Z
230,59,263,255,11.6,2020-05-09T22:00:00Z
101,0,101,97,10.3,2020-05-09T23:00:00Z
45,6,46,43,9.1,2020-05-10T00:00:00Z
1,0,1,1,8.1,2020-05-10T01:00:00Z
0,0,0,0,7.4,2020-05-10T02:00:00Z
0,0,0,0,7,2020-05-10T03:00:00Z
0,0,0,0,6.5,2020-05-10T04:00:00Z
0,0,0,0,6.5,2020-05-10T05:00:00Z
0,0,0,0,6.9,2020-05-10T06:00:00Z
0,0,0,0,7,2020-05-10T07:00:00Z
0,0,0,0,6.8,2020-05-10T08:00:00Z
0,0,0,0,6.5,2020-05-10T09:00:00Z
0,0,0,0,6.6,2020-05-10T10:00:00Z
26,272,61,25,6.7,2020-05-10T11:00:00Z
60,634,238,178,6.1,2020-05-10T12:00:00Z
81,777,438,408,5.4,2020-05-10T13:00:00Z
98,846,624,633,5.3,2020-05-10T14:00:00Z
143,816,759,800,5.7,2020-05-10T15:00:00Z
263,630,798,849,6.7,2020-05-10T16:00:00Z
298,599,841,900,7.4,2020-05-10T17:00:00Z
361,480,798,845,7.4,2020-05-10T18:00:00Z
377,400,721,752,7.4,2020-05-10T19:00:00Z
387,201,548,553,7.8,2020-05-10T20:00:00Z
271,0,271,261,8,2020-05-10T21:00:00Z
181,32,194,186,7,2020-05-10T22:00:00Z
100,465,241,195,5.6,2020-05-10T23:00:00Z
43,160,72,49,4.9,2020-05-11T00:00:00Z
1,0,1,1,4.4,2020-05-11T01:00:00Z
0,0,0,0,3.9,2020-05-11T02:00:00Z
0,0,0,0,4.1,2020-05-11T03:00:00Z
0,0,0,0,4.3,2020-05-11T04:00:00Z
0,0,0,0,4,2020-05-11T05:00:00Z
0,0,0,0,3.8,2020-05-11T06:00:00Z
0,0,0,0,4.3,2020-05-11T07:00:00Z
0,0,0,0,4.5,2020-05-11T08:00:00Z
0,0,0,0,4.3,2020-05-11T09:00:00Z
0,0,0,0,5,2020-05-11T10:00:00Z
18,0,18,17,5.4,2020-05-11T11:00:00Z
91,0,91,88,4.9,2020-05-11T12:00:00Z
167,335,315,295,4.8,2020-05-11T13:00:00Z
195,441,460,458,5.7,2020-05-11T14:00:00Z
350,230,527,532,6.5,2020-05-11T15:00:00Z
436,130,548,548,6.6,2020-05-11T16:00:00Z
377,120,487,490,7.1,2020-05-11T17:00:00Z
340,267,584,604,8.2,2020-05-11T18:00:00Z
385,0,385,372,9.6,2020-05-11T19:00:00Z
317,30,339,330,10.7,2020-05-11T20:00:00Z
314,113,382,372,10.6,2020-05-11T21:00:00Z
220,54,250,243,9.2,2020-05-11T22:00:00Z
112,0,112,108,7.9,2020-05-11T23:00:00Z
31,0,31,30,7.9,2020-05-12T00:00:00Z
1,0,1,1,7.9,2020-05-12T01:00:00Z
0,0,0,0,7.7,2020-05-12T02:00:00Z
0,0,0,0,7.8,2020-05-12T03:00:00Z
0,0,0,0,7.9,2020-05-12T04:00:00Z
0,0,0,0,7.6,2020-05-12T05:00:00Z
0,0,0,0,7.1,2020-05-12T06:00:00Z
0,0,0,0,6.8,2020-05-12T07:00:00Z
0,0,0,0,6.6,2020-05-12T08:00:00Z
0,0,0,0,6.3,2020-05-12T09:00:00Z
0,0,0,0,5.4,2020-05-12T10:00:00Z
41,59,49,39,4.5,2020-05-12T11:00:00Z
73,0,73,70,4.7,2020-05-12T12:00:00Z
189,16,198,191,5.8,2020-05-12T13:00:00Z
266,361,494,491,6.5,2020-05-12T14:00:00Z
153,803,765,803,7.1,2020-05-12T15:00:00Z
94,965,921,992,8.5,2020-05-12T16:00:00Z
113,945,973,1057,9.1,2020-05-12T17:00:00Z
363,254,597,613,9.4,2020-05-12T18:00:00Z
412,239,621,632,9.6,2020-05-12T19:00:00Z
421,129,522,519,9.3,2020-05-12T20:00:00Z
293,70,340,333,9.4,2020-05-12T21:00:00Z
209,36,229,222,8.7,2020-05-12T22:00:00Z
109,79,133,122,7.1,2020-05-12T23:00:00Z
40,17,42,38,6.3,2020-05-13T00:00:00Z
1,0,1,1,5.9,2020-05-13T01:00:00Z
0,0,0,0,5.5,2020-05-13T02:00:00Z
0,0,0,0,4.5,2020-05-13T03:00:00Z
0,0,0,0,3.2,2020-05-13T04:00:00Z
0,0,0,0,2,2020-05-13T05:00:00Z
0,0,0,0,1.1,2020-05-13T06:00:00Z
0,0,0,0,0.6,2020-05-13T07:00:00Z
0,0,0,0,0.6,2020-05-13T08:00:00Z
0,0,0,0,0.8,2020-05-13T09:00:00Z
0,0,0,0,0.8,2020-05-13T10:00:00Z
30,268,66,29,0.9,2020-05-13T11:00:00Z
64,633,248,183,0.9,2020-05-13T12:00:00Z
83,788,451,416,0.8,2020-05-13T13:00:00Z
92,875,642,647,1.5,2020-05-13T14:00:00Z
98,924,803,844,2.7,2020-05-13T15:00:00Z
96,959,921,990,3.7,2020-05-13T16:00:00Z
97,972,983,1068,4.4,2020-05-13T17:00:00Z
96,974,987,1073,4.5,2020-05-13T18:00:00Z
88,971,934,1006,4.6,2020-05-13T19:00:00Z
84,948,825,872,4.6,2020-05-13T20:00:00Z
81,901,671,682,4.6,2020-05-13T21:00:00Z
73,832,486,456,3.7,2020-05-13T22:00:00Z
59,705,285,221,2.5,2020-05-13T23:00:00Z
34,408,96,41,2.1,2020-05-14T00:00:00Z
1,5,2,1,2.5,2020-05-14T01:00:00Z
0,0,0,0,3.4,2020-05-14T02:00:00Z
0,0,0,0,4.2,2020-05-14T03:00:00Z
0,0,0,0,4.5,2020-05-14T04:00:00Z
0,0,0,0,4.4,2020-05-14T05:00:00Z
0,0,0,0,4.2,2020-05-14T06:00:00Z
0,0,0,0,3.7,2020-05-14T07:00:00Z
0,0,0,0,3.6,2020-05-14T08:00:00Z
0,0,0,0,3.6,2020-05-14T09:00:00Z
0,0,0,0,3.2,2020-05-14T10:00:00Z
33,204,63,32,2.9,2020-05-14T11:00:00Z
71,570,238,178,2.6,2020-05-14T12:00:00Z
94,724,434,400,2,2020-05-14T13:00:00Z
113,797,615,617,2.4,2020-05-14T14:00:00Z
165,755,741,773,3.5,2020-05-14T15:00:00Z
179,770,844,900,4,2020-05-14T16:00:00Z
271,611,827,878,4.4,2020-05-14T17:00:00Z
399,287,663,683,4.8,2020-05-14T18:00:00Z
431,24,452,440,5.2,2020-05-14T19:00:00Z
365,52,405,396,5.6,2020-05-14T20:00:00Z
145,0,145,140,5.6,2020-05-14T21:00:00Z
149,0,149,144,5.6,2020-05-14T22:00:00Z
112,0,112,109,5.9,2020-05-14T23:00:00Z
25,0,25,25,5.9,2020-05-15T00:00:00Z
0,0,0,0,5.9,2020-05-15T01:00:00Z
0,0,0,0,5.8,2020-05-15T02:00:00Z
0,0,0,0,5.6,2020-05-15T03:00:00Z
0,0,0,0,5.4,2020-05-15T04:00:00Z
0,0,0,0,5.1,2020-05-15T05:00:00Z
0,0,0,0,5.3,2020-05-15T06:00:00Z
0,0,0,0,5.8,2020-05-15T07:00:00Z
0,0,0,0,6,2020-05-15T08:00:00Z
0,0,0,0,5.8,2020-05-15T09:00:00Z
0,0,0,0,5,2020-05-15T10:00:00Z
31,0,31,30,4.9,2020-05-15T11:00:00Z
122,133,168,152,4.9,2020-05-15T12:00:00Z
189,241,313,299,4.1,2020-05-15T13:00:00Z
280,188,391,380,4,2020-05-15T14:00:00Z
341,253,535,538,4.6,2020-05-15T15:00:00Z
229,637,782,827,5.3,2020-05-15T16:00:00Z
300,531,784,826,7,2020-05-15T17:00:00Z
404,137,531,533,8.2,2020-05-15T18:00:00Z
322,426,692,719,8.2,2020-05-15T19:00:00Z
267,150,382,381,8.4,2020-05-15T20:00:00Z
240,272,420,416,8.4,2020-05-15T21:00:00Z
163,42,181,173,7.1,2020-05-15T22:00:00Z
61,0,61,59,6.7,2020-05-15T23:00:00Z
22,0,22,21,7.2,2020-05-16T00:00:00Z
0,0,0,0,7.2,2020-05-16T01:00:00Z
0,0,0,0,7.9,2020-05-16T02:00:00Z
0,0,0,0,8,2020-05-16T03:00:00Z
0,0,0,0,6.8,2020-05-16T04:00:00Z
0,0,0,0,5.9,2020-05-16T05:00:00Z
0,0,0,0,5.6,2020-05-16T06:00:00Z
0,0,0,0,5.5,2020-05-16T07:00:00Z
0,0,0,0,5.5,2020-05-16T08:00:00Z
0,0,0,0,5.4,2020-05-16T09:00:00Z
0,0,0,0,5.2,2020-05-16T10:00:00Z
38,5,38,36,5.1,2020-05-16T11:00:00Z
109,0,109,105,5.2,2020-05-16T12:00:00Z
254,64,288,277,5.4,2020-05-16T13:00:00Z
332,155,434,427,5.1,2020-05-16T14:00:00Z
288,487,663,680,4.4,2020-05-16T15:00:00Z
341,471,747,779,3.5,2020-05-16T16:00:00Z
395,400,762,793,3,2020-05-16T17:00:00Z
325,543,825,873,2.8,2020-05-16T18:00:00Z
330,496,766,801,2.7,2020-05-16T19:00:00Z
242,607,720,747,2.5,2020-05-16T20:00:00Z
108,821,650,655,2.4,2020-05-16T21:00:00Z
106,701,461,432,2,2020-05-16T22:00:00Z
135,283,228,195,1.9,2020-05-16T23:00:00Z
61,8,63,59,3.1,2020-05-17T00:00:00Z
2,0,2,2,4.2,2020-05-17T01:00:00Z
0,0,0,0,4.6,2020-05-17T02:00:00Z
0,0,0,0,4.8,2020-05-17T03:00:00Z
0,0,0,0,5,2020-05-17T04:00:00Z
0,0,0,0,4.9,2020-05-17T05:00:00Z
0,0,0,0,4.7,2020-05-17T06:00:00Z
0,0,0,0,4.5,2020-05-17T07:00:00Z
0,0,0,0,4.2,2020-05-17T08:00:00Z
0,0,0,0,4.1,2020-05-17T09:00:00Z
0,0,0,0,3.8,2020-05-17T10:00:00Z
36,1,37,35,3.6,2020-05-17T11:00:00Z
121,71,138,125,3.5,2020-05-17T12:00:00Z
176,0,176,170,3.3,2020-05-17T13:00:00Z
192,0,192,185,3.3,2020-05-17T14:00:00Z
197,0,197,191,3.7,2020-05-17T15:00:00Z
237,0,237,229,4.5,2020-05-17T16:00:00Z
236,0,236,228,4.9,2020-05-17T17:00:00Z
94,0,94,91,5.3,2020-05-17T18:00:00Z
63,0,63,61,6.2,2020-05-17T19:00:00Z
99,0,99,96,7,2020-05-17T20:00:00Z
186,0,186,179,6.9,2020-05-17T21:00:00Z
122,0,122,118,5.9,2020-05-17T22:00:00Z
98,0,98,95,5.3,2020-05-17T23:00:00Z
24,0,24,24,5.8,2020-05-18T00:00:00Z
0,0,0,0,6.1,2020-05-18T01:00:00Z
0,0,0,0,6.2,2020-05-18T02:00:00Z
0,0,0,0,6.4,2020-05-18T03:00:00Z
0,0,0,0,6.3,2020-05-18T04:00:00Z
0,0,0,0,5.9,2020-05-18T05:00:00Z
0,0,0,0,5.5,2020-05-18T06:00:00Z
0,0,0,0,5.2,2020-05-18T07:00:00Z
0,0,0,0,5,2020-05-18T08:00:00Z
0,0,0,0,5,2020-05-18T09:00:00Z
0,0,0,0,4.9,2020-05-18T10:00:00Z
19,0,19,18,4.6,2020-05-18T11:00:00Z
84,0,84,81,4.2,2020-05-18T12:00:00Z
143,0,143,138,3.8,2020-05-18T13:00:00Z
182,0,182,176,3.8,2020-05-18T14:00:00Z
243,0,243,235,3.9,2020-05-18T15:00:00Z
346,0,346,334,4,2020-05-18T16:00:00Z
494,60,550,540,4.1,2020-05-18T17:00:00Z
278,598,828,876,4.5,2020-05-18T18:00:00Z
135,842,875,932,4.9,2020-05-18T19:00:00Z
183,704,741,770,5.3,2020-05-18T20:00:00Z
256,332,487,486,5.6,2020-05-18T21:00:00Z
155,0,155,149,4.9,2020-05-18T22:00:00Z
92,0,92,89,4.2,2020-05-18T23:00:00Z
31,0,31,30,4.7,2020-05-19T00:00:00Z
0,0,0,0,5.4,2020-05-19T01:00:00Z
0,0,0,0,5.8,2020-05-19T02:00:00Z
0,0,0,0,5.7,2020-05-19T03:00:00Z
0,0,0,0,5.4,2020-05-19T04:00:00Z
0,0,0,0,5.4,2020-05-19T05:00:00Z
0,0,0,0,5.5,2020-05-19T06:00:00Z
0,0,0,0,5.1,2020-05-19T07:00:00Z
0,0,0,0,4.6,2020-05-19T08:00:00Z
0,0,0,0,4.4,2020-05-19T09:00:00Z
0,0,0,0,4.5,2020-05-19T10:00:00Z
38,4,39,37,4.7,2020-05-19T11:00:00Z
148,1,149,144,4.8,2020-05-19T12:00:00Z
245,107,293,278,5.2,2020-05-19T13:00:00Z
246,415,514,508,6.3,2020-05-19T14:00:00Z
274,498,657,672,7,2020-05-19T15:00:00Z
356,411,713,737,7.3,2020-05-19T16:00:00Z
154,833,921,986,7.5,2020-05-19T17:00:00Z
146,854,936,1003,7.6,2020-05-19T18:00:00Z
368,384,711,733,7.7,2020-05-19T19:00:00Z
442,51,481,469,7.7,2020-05-19T20:00:00Z
317,262,487,478,7.3,2020-05-19T21:00:00Z
191,413,403,379,6.3,2020-05-19T22:00:00Z
153,86,187,174,6,2020-05-19T23:00:00Z
36,0,36,34,6.5,2020-05-20T00:00:00Z
2,0,2,2,7,2020-05-20T01:00:00Z
0,0,0,0,7,2020-05-20T02:00:00Z
0,0,0,0,6.7,2020-05-20T03:00:00Z
0,0,0,0,6.4,2020-05-20T04:00:00Z
0,0,0,0,6.1,2020-05-20T05:00:00Z
0,0,0,0,5.8,2020-05-20T06:00:00Z
0,0,0,0,5.6,2020-05-20T07:00:00Z
0,0,0,0,5.3,2020-05-20T08:00:00Z
0,0,0,0,5.1,2020-05-20T09:00:00Z
0,0,0,0,4.9,2020-05-20T10:00:00Z
31,0,31,29,5.2,2020-05-20T11:00:00Z
110,0,110,106,5.4,2020-05-20T12:00:00Z
235,97,288,277,5.3,2020-05-20T13:00:00Z
218,540,563,556,5.4,2020-05-20T14:00:00Z
277,528,687,704,5.6,2020-05-20T15:00:00Z
276,616,812,851,5.9,2020-05-20T16:00:00Z
380,455,800,835,6.2,2020-05-20T17:00:00Z
342,528,832,873,6.3,2020-05-20T18:00:00Z
278,619,825,865,6.3,2020-05-20T19:00:00Z
324,430,671,686,6.2,2020-05-20T20:00:00Z
354,57,395,385,6.2,2020-05-20T21:00:00Z
255,145,326,310,5.3,2020-05-20T22:00:00Z
122,38,137,129,4.7,2020-05-20T23:00:00Z
40,73,52,38,5.1,2020-05-21T00:00:00Z
3,0,3,3,5.6,2020-05-21T01:00:00Z
0,0,0,0,6.1,2020-05-21T02:00:00Z
0,0,0,0,6.1,2020-05-21T03:00:00Z
0,0,0,0,5.6,2020-05-21T04:00:00Z
0,0,0,0,5.2,2020-05-21T05:00:00Z
0,0,0,0,5,2020-05-21T06:00:00Z
0,0,0,0,4.9,2020-05-21T07:00:00Z
0,0,0,0,4.7,2020-05-21T08:00:00Z
0,0,0,0,4.4,2020-05-21T09:00:00Z
1,2,1,1,3.7,2020-05-21T10:00:00Z
34,364,86,33,3.2,2020-05-21T11:00:00Z
63,667,270,195,3,2020-05-21T12:00:00Z
75,821,472,426,2.6,2020-05-21T13:00:00Z
85,889,657,650,2.7,2020-05-21T14:00:00Z
157,794,769,793,2.8,2020-05-21T15:00:00Z
95,945,919,974,3,2020-05-21T16:00:00Z
187,793,919,978,3.5,2020-05-21T17:00:00Z
392,412,773,803,4.1,2020-05-21T18:00:00Z
163,808,875,924,4.7,2020-05-21T19:00:00Z
89,908,812,845,5.1,2020-05-21T20:00:00Z
103,814,649,649,5.4,2020-05-21T21:00:00Z
91,740,472,436,5.1,2020-05-21T22:00:00Z
67,645,286,219,4.7,2020-05-21T23:00:00Z
49,232,95,59,4.9,2020-05-22T00:00:00Z
4,11,5,3,5,2020-05-22T01:00:00Z
0,0,0,0,4.7,2020-05-22T02:00:00Z
0,0,0,0,4.5,2020-05-22T03:00:00Z
0,0,0,0,4.8,2020-05-22T04:00:00Z
0,0,0,0,4.9,2020-05-22T05:00:00Z
0,0,0,0,4.3,2020-05-22T06:00:00Z
0,0,0,0,3.7,2020-05-22T07:00:00Z
0,0,0,0,3.2,2020-05-22T08:00:00Z
0,0,0,0,2.6,2020-05-22T09:00:00Z
1,0,1,1,2.4,2020-05-22T10:00:00Z
46,17,49,44,2.7,2020-05-22T11:00:00Z
132,23,137,130,2.6,2020-05-22T12:00:00Z
223,31,240,231,2.2,2020-05-22T13:00:00Z
315,3,317,306,2.4,2020-05-22T14:00:00Z
412,0,412,398,3.2,2020-05-22T15:00:00Z
350,0,350,338,4.1,2020-05-22T16:00:00Z
291,0,291,281,4.4,2020-05-22T17:00:00Z
244,0,244,235,4.3,2020-05-22T18:00:00Z
147,0,147,142,4.1,2020-05-22T19:00:00Z
132,0,132,128,4,2020-05-22T20:00:00Z
137,0,137,133,4.1,2020-05-22T21:00:00Z
92,0,92,89,4.7,2020-05-22T22:00:00Z
42,0,42,40,4.9,2020-05-22T23:00:00Z
18,0,18,17,4.3,2020-05-23T00:00:00Z
0,0,0,0,3.8,2020-05-23T01:00:00Z
0,0,0,0,2.9,2020-05-23T02:00:00Z
0,0,0,0,2,2020-05-23T03:00:00Z
0,0,0,0,1.7,2020-05-23T04:00:00Z
0,0,0,0,1.3,2020-05-23T05:00:00Z
0,0,0,0,1,2020-05-23T06:00:00Z
0,0,0,0,1.2,2020-05-23T07:00:00Z
0,0,0,0,1.7,2020-05-23T08:00:00Z
0,0,0,0,1.9,2020-05-23T09:00:00Z
0,0,0,0,2.9,2020-05-23T10:00:00Z
37,0,37,36,3.3,2020-05-23T11:00:00Z
94,0,94,90,2.5,2020-05-23T12:00:00Z
191,0,191,184,2.2,2020-05-23T13:00:00Z
320,32,342,331,1.9,2020-05-23T14:00:00Z
415,11,423,409,1.8,2020-05-23T15:00:00Z
353,201,532,537,2.3,2020-05-23T16:00:00Z
255,601,814,855,3.1,2020-05-23T17:00:00Z
193,736,877,932,3.4,2020-05-23T18:00:00Z
198,703,824,867,3.8,2020-05-23T19:00:00Z
268,494,667,682,3.4,2020-05-23T20:00:00Z
206,63,245,237,3,2020-05-23T21:00:00Z
223,112,274,259,2.7,2020-05-23T22:00:00Z
117,338,241,204,3.4,2020-05-23T23:00:00Z
48,0,48,46,4.2,2020-05-24T00:00:00Z
1,0,1,1,4.3,2020-05-24T01:00:00Z
0,0,0,0,5.2,2020-05-24T02:00:00Z
0,0,0,0,5.8,2020-05-24T03:00:00Z
0,0,0,0,5.8,2020-05-24T04:00:00Z
0,0,0,0,5.3,2020-05-24T05:00:00Z
0,0,0,0,4.9,2020-05-24T06:00:00Z
0,0,0,0,5.2,2020-05-24T07:00:00Z
0,0,0,0,5.5,2020-05-24T08:00:00Z
0,0,0,0,5.1,2020-05-24T09:00:00Z
1,0,1,1,4.2,2020-05-24T10:00:00Z
33,6,33,31,3.7,2020-05-24T11:00:00Z
111,3,112,108,3.7,2020-05-24T12:00:00Z
179,367,364,337,3.9,2020-05-24T13:00:00Z
238,449,528,517,4.3,2020-05-24T14:00:00Z
410,161,534,528,4.6,2020-05-24T15:00:00Z
328,460,732,756,4.4,2020-05-24T16:00:00Z
229,688,866,915,4.2,2020-05-24T17:00:00Z
361,437,769,798,4.4,2020-05-24T18:00:00Z
468,100,555,548,4.7,2020-05-24T19:00:00Z
405,42,440,429,4.9,2020-05-24T20:00:00Z
302,0,302,292,5.2,2020-05-24T21:00:00Z
148,0,148,143,5.3,2020-05-24T22:00:00Z
88,0,88,85,5.6,2020-05-24T23:00:00Z
35,0,35,34,5.9,2020-05-25T00:00:00Z
2,0,2,2,6.2,2020-05-25T01:00:00Z
0,0,0,0,6.7,2020-05-25T02:00:00Z
0,0,0,0,6.7,2020-05-25T03:00:00Z
0,0,0,0,6.3,2020-05-25T04:00:00Z
0,0,0,0,6,2020-05-25T05:00:00Z
0,0,0,0,5.7,2020-05-25T06:00:00Z
0,0,0,0,5.6,2020-05-25T07:00:00Z
0,0,0,0,5.4,2020-05-25T08:00:00Z
0,0,0,0,4.9,2020-05-25T09:00:00Z
0,0,0,0,4.3,2020-05-25T10:00:00Z
26,0,26,26,3.9,2020-05-25T11:00:00Z
68,0,68,66,4.2,2020-05-25T12:00:00Z
109,0,109,105,4,2020-05-25T13:00:00Z
206,0,206,199,3.6,2020-05-25T14:00:00Z
320,0,320,309,3.7,2020-05-25T15:00:00Z
353,335,654,667,3.6,2020-05-25T16:00:00Z
154,826,920,977,3.3,2020-05-25T17:00:00Z
152,829,925,983,3.3,2020-05-25T18:00:00Z
134,838,880,928,3.4,2020-05-25T19:00:00Z
124,820,781,807,3.3,2020-05-25T20:00:00Z
113,779,639,634,3.5,2020-05-25T21:00:00Z
100,703,466,428,3.8,2020-05-25T22:00:00Z
82,562,278,215,4.1,2020-05-25T23:00:00Z
53,219,97,61,4.5,2020-05-26T00:00:00Z
4,0,4,4,4.5,2020-05-26T01:00:00Z
0,0,0,0,4.2,2020-05-26T02:00:00Z
0,0,0,0,3.8,2020-05-26T03:00:00Z
0,0,0,0,3.6,2020-05-26T04:00:00Z
0,0,0,0,3.6,2020-05-26T05:00:00Z
0,0,0,0,3.7,2020-05-26T06:00:00Z
0,0,0,0,3.6,2020-05-26T07:00:00Z
0,0,0,0,3.3,2020-05-26T08:00:00Z
0,0,0,0,2.8,2020-05-26T09:00:00Z
1,2,2,1,2.3,2020-05-26T10:00:00Z
55,64,63,52,2.1,2020-05-26T11:00:00Z
99,363,224,180,1.8,2020-05-26T12:00:00Z
97,680,431,386,1.4,2020-05-26T13:00:00Z
113,759,607,595,1.6,2020-05-26T14:00:00Z
118,816,757,776,1.8,2020-05-26T15:00:00Z
109,866,869,914,2,2020-05-26T16:00:00Z
109,882,928,987,2.3,2020-05-26T17:00:00Z
107,886,934,994,2.5,2020-05-26T18:00:00Z
96,889,888,937,2.6,2020-05-26T19:00:00Z
